,Nombres_completos,ano,codigo_partido,nombre_partido,votos,Nuevo_S,Nuevo_P,EGIVECTOR,DEGREECENTR,CLOSESNES,BETWEENES,SECTORSOCIAL,Educación,Salud,Trabajo,Agricultura,Vivienda,JUSTICIAYSEGURIDAD,Justicia,Defensa,PoliciaNacional,INFRAESTRUCTURA,ObrasPúblicas,MinasyEnergía,Comunicaciones,ADMON.DELESTADOYOTROS,Gobierno,RelacionesExteriores,Hacienda,Desarrollo,CongresoNacional,C.G.R,DepartamentosAdmin.*,Otros**,DEUDAPUBLICA(intereses),GASTOTOTAL,INF,SECTOR_SOCIAL_PER,JUSTICIA_SEGURIDAD_PER,INFRAESTRUCTURA_PER,ADMON_ESTADO_PER,DEUDA_PUBLICA_PER,Prop_S,Prop_P
501866,NICOLAS ALBEIRO ECHEVERRY ALVARAN,2018.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,53880.0,1,0,0.0001787924535459,0.1292775665399239,0.2691409048327547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
502130,NICOLAS PEREZ VASQUEZ,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,29862.0,1,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
502394,NIDIA MARCELA OSORIO SALGADO,2018.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,46907.0,1,0,0.0001821870808001,0.1330798479087452,0.3121129820749592,0.0030982223770224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
502658,NILTON CORDOBA MANYOMA,2018.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,24420.0,0,0,0.0028745144372332,0.182509505703422,0.2707102395548116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
502922,NORA MARIA GARCIA BURGOS,2018.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,102476.0,1,0,0.0001821870808001,0.1330798479087452,0.3121129820749592,0.0030982223770224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
503186,NORMA HURTADO SANCHEZ,2018.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,64624.0,1,0,0.0002392142786517,0.1444866920152091,0.2735010667667168,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
503450,NUBIA LOPEZ MORALES,2018.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,70956.0,1,0,0.0028745144372332,0.182509505703422,0.2707102395548116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
503714,OSCAR CAMILO ARANGO CARDENAS,2018.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,4690.0,1,0,6.091061905856704e-05,0.1711026615969581,0.3136946357003391,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
503978,OSCAR DARIO PEREZ PINEDA,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,85867.0,0,1,0.1401065151148311,0.1977186311787072,0.3813290027404533,0.185847162624643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
504242,OSCAR HERNAN SANCHEZ LEON,2018.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,47740.0,1,0,0.0028745144372332,0.182509505703422,0.2707102395548116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
504506,OSCAR LEONARDO VILLAMIZAR MENESES,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,37696.0,0,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
504770,OSCAR TULIO LIZCANO GONZALEZ,2018.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,28766.0,1,0,0.0030448743044261,0.1520912547528517,0.3413735741444866,0.09917600436796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
505034,OSWALDO ARCOS BENAVIDES,2018.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,31346.0,1,0,6.091061905856703e-05,0.1711026615969581,0.3136946357003391,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
505298,PALOMA SUSANA VALENCIA LASERNA,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,29208.0,0,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
505562,PAOLA ANDREA HOLGUIN MORENO,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,58860.0,1,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
505826,PEDRO LEONIDAS GOMEZ GOMEZ,2018.0,20050001.0,POLO DEMOCRATICO ALTERNATIVO,85900.0,1,0,1.1554038446469501e-151,0.0228136882129277,0.0228136882129277,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
506090,RICARDO ALFONSO FERRO LOZANO,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,33194.0,1,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
506354,RICHARD ALFONSO AGUILAR VILLA,2018.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,77645.0,0,0,6.091061905856703e-05,0.1711026615969581,0.3136946357003391,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
506618,RODRIGO ARTURO ROJAS LARA,2018.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,26480.0,1,0,0.0028745144372332,0.182509505703422,0.2707102395548116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
506882,RODRIGO LARA RESTREPO,2018.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,89350.0,1,0,6.091061905856704e-05,0.1711026615969581,0.3136946357003391,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
507146,RODRIGO VILLALBA MOSQUERA,2018.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,63346.0,0,0,0.005623582836242,0.1863117870722433,0.3152924012471999,0.0393351178016448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
507410,ROOSVELT RODRIGUEZ RENGIFO,2018.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,107866.0,1,0,0.0002440456033925,0.1520912547528517,0.3169065261682606,0.0049708334160275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
507674,ROY LEONARDO BARRERAS MONTEALEGRE,2018.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,112695.0,1,0,0.0002466252106697,0.1596958174904943,0.3179918224907547,0.0128218846028485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
507938,RUBEN DARIO MOLANO PIÑEROS,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,36637.0,1,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
508202,RUBY HELENA CHAGUI SPATH,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,32698.0,1,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
508466,SALIM VILLAMIL QUESSEP,2018.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,73277.0,1,0,6.091061905856703e-05,0.1711026615969581,0.3136946357003391,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
508730,SAMUEL ALEJANDRO HOYOS MEJIA,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,41076.0,1,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
508994,SANDRA LILIANA ORTIZ NOVA,2018.0,20090002.0,PARTIDO ALIANZA VERDE,27371.0,1,1,2.7107579107024524e-80,0.0646387832699619,0.0646387832699619,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
509258,SANTIAGO VALENCIA GONZALEZ,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,36975.0,0,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
509522,SARA ELENA PIEDRAHITA LYONS,2018.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,61592.0,1,0,0.0002392142786517,0.1444866920152091,0.2735010667667168,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
509786,SILVIO JOSE CARRASQUILLA TORRES,2018.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,60226.0,1,0,0.0028745144372332,0.182509505703422,0.2707102395548116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
510050,TEMISTOCLES ORTEGA NARVAEZ,2018.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,64803.0,1,0,6.091061905856704e-05,0.1711026615969581,0.3136946357003391,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
510314,TERESA DE JESUS ENRIQUEZ ROSERO,2018.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,52920.0,1,0,0.0002392142786517,0.1444866920152091,0.2735010667667168,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
510578,VICTOR MANUEL ORTIZ JOYA,2018.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,57741.0,1,0,0.0028745144372332,0.182509505703422,0.2707102395548116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
510842,WADITH ALBERTO MANZUR IMBETT,2018.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,71550.0,1,0,0.0001787924535459,0.1292775665399239,0.2691409048327547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
511106,WILMER LEAL PEREZ,2018.0,20090002.0,PARTIDO ALIANZA VERDE,47621.0,1,1,2.7107579107024524e-80,0.0646387832699619,0.0646387832699619,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
511370,WILMER RAMIRO CARRILLO MENDOZA,2018.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,67990.0,1,0,0.0002392142786517,0.1444866920152091,0.2735010667667168,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
511634,YAMIL HERNANDO ARANA PADAUI,2018.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,80777.0,1,0,0.0001787924535459,0.1292775665399239,0.2691409048327547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
511898,YENICA SUGEIN ACOSTA INFANTE,2018.0,20130001.0,PARTIDO CENTRO DEMOCRATICO - MANO FIRME CORAZON GRANDE,3715.0,1,1,0.139988210507327,0.1901140684410646,0.3049379709927762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
512162,ABEL FRANCISCO CARBONELL VERGARA,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
512475,ABELARDO FORERO BENAVIDES,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
512788,ALBERTO SANTOFIMIO BOTERO,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
513101,ALBERTO VILLAMIZAR ,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,0,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
513414,ALBERTO ZULUAGA TRUJILLO,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
513727,ALCIDES GUERRERO DIAZ,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
514040,ALDEMAR GOMEZ ARISTIZABAL,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
514353,ALFONSO ARAUJO COTES,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,0,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
514666,ALFONSO CANO MOLINA,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
514979,ALFONSO DE JESUS CAMPO SOTO,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
515292,ALFONSO DE LA ESPRIELLA ESPINOSA,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
515605,ALFONSO GIRALDO ARISTIZABAL,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
515918,ALFONSO GOMEZ GOMEZ,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
516231,ALFONSO HOYOS GIRALDO,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
516544,ALFONSO LATORRE GOMEZ,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
516857,ALFONSO ORTIZ BAUTISTA,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
517170,ALFONSO URIBE BADILLO,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
517483,ALFREDO GUERRERO ESTRADA,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
517796,ALFREDO MENDEZ ALZAMORA,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
518109,ALI DE J DALEL BARON,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
518422,ALVARO GARCIA ROMERO,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
518735,ALVARO GOMEZ HURTADO,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
519048,ALVARO LEYVA DURAN,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
519361,ALVARO MEJIA LOPEZ,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
519674,ALVARO URIBE RUEDA,1982.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,0,0.0749531687463393,0.5673076923076923,0.5673076923076923,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
519987,ALVARO VELEZ VICTORIA,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
520300,ALVARO VILLEGAS MORENO,1982.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,0,5.587018272188866e-06,0.4166666666666666,0.4166666666666667,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,8814.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,1.247002398081535,41.24438815320766,16.712560359158193,14.695122640762644,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
